behavior_id,user_id,course_id,behavior_type,event_time,duration
B00007718,U000688,C00053,start_learning,2026-08-03 16:01:48,712
B00007719,U000325,C00030,finish,2026-08-21 07:26:48,2403
B00007720,U000106,C00001,buy,2026-08-20 17:04:48,2791
B00007721,U000169,C00063,start_learning,2026-08-12 00:03:48,3135
B00007722,U000942,C00067,buy,2026-08-23 10:23:48,509
B00007723,U000056,C00093,finish,2026-08-16 11:09:48,3127
B00007724,U000132,C00001,buy,2026-08-05 20:21:48,1261
B00007725,U000407,C00079,buy,2026-08-21 22:26:48,38
B00007726,U000887,C00007,finish,2026-08-19 20:43:48,207
B00007727,U000210,C00027,finish,2026-08-13 18:52:48,3150
B00007728,U000613,C00016,buy,2026-08-09 03:01:48,152
B00007729,U000377,C00038,favorite,2026-08-09 00:47:48,2778
B00007730,U000666,C00100,favorite,2026-08-25 00:21:48,1232
B00007731,U000463,C00085,favorite,2026-08-14 07:00:48,1262
B00007732,U000724,C00081,buy,2026-08-28 04:22:48,273
B00007733,U000507,C00071,buy,2026-09-01 06:27:48,1449
B00007734,U000224,C00047,start_learning,2026-08-28 04:18:48,3036
B00007735,U000544,C00051,start_learning,2026-08-04 09:07:48,2157
B00007736,U000510,C00039,favorite,2026-08-29 00:48:48,1849
B00007737,U000583,C00096,favorite,2026-08-16 21:25:48,3153
B00007738,U000972,C00023,start_learning,2026-08-26 00:45:48,3459
B00007739,U000505,C00018,favorite,2026-08-19 04:42:48,2139
B00007740,U000489,C00003,start_learning,2026-08-04 23:29:48,1045
B00007741,U000645,C00028,favorite,2026-08-04 19:08:48,1608
B00007742,U000692,C00071,favorite,2026-08-22 18:41:48,2975
B00007743,U000487,C00038,start_learning,2026-08-15 05:19:48,153
B00007744,U000039,C00046,finish,2026-08-11 09:31:48,2517
B00007745,U000719,C00014,finish,2026-08-26 17:29:48,1723
B00007746,U000604,C00034,start_learning,2026-08-31 18:06:48,1137
B00007747,U000795,C00086,buy,2026-08-20 06:27:48,749
B00007748,U000681,C00051,buy,2026-08-15 14:02:48,2655
B00007749,U000802,C00073,favorite,2026-08-21 04:48:48,3424
B00007750,U000255,C00066,favorite,2026-08-24 21:29:48,1618
B00007751,U000179,C00022,finish,2026-08-18 22:08:48,1583
B00007752,U000163,C00091,favorite,2026-08-30 21:28:48,1765
B00007753,U000427,C00045,buy,2026-08-02 17:33:48,2121
B00007754,U000150,C00086,view,2026-08-19 18:42:48,162
B00007755,U000429,C00038,favorite,2026-08-29 13:02:48,3353
B00007756,U000274,C00035,favorite,2026-08-13 16:09:48,1883
B00007757,U000237,C00094,start_learning,2026-08-03 09:47:48,1524
B00007758,U000882,C00080,view,2026-08-09 07:00:48,1760
B00007759,U000625,C00038,favorite,2026-08-18 09:30:48,3345
B00007760,U000878,C00050,buy,2026-08-04 13:10:48,3335
B00007761,U000660,C00073,finish,2026-08-03 16:00:48,1048
B00007762,U000037,C00051,view,2026-08-07 11:51:48,1580
B00007763,U000241,C00092,start_learning,2026-08-25 18:22:48,2582
B00007764,U000601,C00079,buy,2026-08-31 12:13:48,2329
B00007765,U000872,C00009,view,2026-08-07 13:46:48,1992
B00007766,U000190,C00013,finish,2026-08-20 00:39:48,392
B00007767,U000732,C00035,favorite,2026-08-17 21:33:48,2944
B00007768,U000864,C00007,finish,2026-08-23 00:56:48,2280
B00007769,U000619,C00090,view,2026-08-12 05:36:48,3304
B00007770,U000942,C00032,start_learning,2026-08-06 04:32:48,2492
B00007771,U000028,C00048,finish,2026-08-24 16:50:48,3414
B00007772,U000190,C00093,view,2026-08-29 06:27:48,2088
B00007773,U000872,C00098,favorite,2026-08-26 02:56:48,3584
B00007774,U000575,C00078,favorite,2026-08-11 17:32:48,3453
B00007775,U000235,C00054,view,2026-08-13 04:47:48,3177
B00007776,U000383,C00091,finish,2026-08-23 19:16:48,3500
B00007777,U000766,C00067,favorite,2026-08-29 14:40:48,1835
B00007778,U000076,C00029,favorite,2026-08-11 18:57:48,750
B00007779,U000565,C00015,view,2026-08-31 22:14:48,1466
B00007780,U000291,C00002,view,2026-08-11 03:44:48,1472
B00007781,U000015,C00084,buy,2026-08-19 14:42:48,842
B00007782,U000927,C00052,favorite,2026-08-03 21:18:48,1348
B00007783,U000212,C00099,favorite,2026-08-18 07:28:48,2741
B00007784,U000201,C00070,finish,2026-08-28 10:59:48,3186
B00007785,U000287,C00012,favorite,2026-08-30 23:10:48,2355
B00007786,U000150,C00056,buy,2026-08-10 09:55:48,909
B00007787,U000778,C00096,favorite,2026-08-06 04:10:48,1089
B00007788,U000634,C00099,start_learning,2026-08-14 22:50:48,787
B00007789,U000065,C00019,favorite,2026-08-13 06:28:48,1944
B00007790,U000896,C00059,favorite,2026-08-07 20:55:48,3501
B00007791,U000767,C00085,favorite,2026-08-27 20:42:48,1399
B00007792,U000485,C00019,favorite,2026-08-22 05:17:48,48
B00007793,U000555,C00020,start_learning,2026-08-14 12:10:48,2315
B00007794,U000785,C00063,view,2026-08-25 04:34:48,657
B00007795,U000586,C00031,finish,2026-09-01 00:15:48,99
B00007796,U000715,C00092,favorite,2026-08-10 20:53:48,40
B00007797,U000819,C00087,favorite,2026-08-06 15:06:48,3477
B00007798,U000466,C00019,start_learning,2026-08-03 01:17:48,3362
B00007799,U000440,C00085,finish,2026-08-17 09:00:48,3251
B00007800,U000470,C00057,start_learning,2026-08-25 12:00:48,175
B00007801,U000017,C00098,view,2026-08-22 20:33:48,2291
B00007802,U000288,C00023,finish,2026-08-05 22:12:48,3212
B00007803,U000150,C00096,start_learning,2026-08-14 06:53:48,1740
B00007804,U000782,C00038,view,2026-08-22 09:44:48,1399
B00007805,U000523,C00070,view,2026-08-07 19:59:48,713
B00007806,U000337,C00094,view,2026-08-06 03:12:48,860
B00007807,U000511,C00019,buy,2026-08-22 05:01:48,2768
B00007808,U000343,C00091,view,2026-08-17 08:41:48,2043
B00007809,U000280,C00042,view,2026-08-23 16:14:48,2665
B00007810,U000785,C00068,buy,2026-08-09 11:29:48,1038
B00007811,U000752,C00071,start_learning,2026-09-01 09:09:48,200
B00007812,U000390,C00021,favorite,2026-08-15 14:17:48,716
B00007813,U001000,C00016,buy,2026-08-03 09:18:48,1604
B00007814,U000287,C00075,view,2026-08-30 05:55:48,1972
B00007815,U000008,C00025,start_learning,2026-08-24 02:21:48,93
B00007816,U000741,C00088,favorite,2026-08-11 01:20:48,1447
B00007817,U000717,C00085,start_learning,2026-08-26 13:37:48,399
B00007818,U000659,C00057,view,2026-08-09 02:39:48,2697
B00007819,U000556,C00042,finish,2026-08-30 01:47:48,3031
B00007820,U000594,C00048,favorite,2026-08-11 22:28:48,2411
B00007821,U000811,C00026,view,2026-09-01 13:28:48,3131
B00007822,U000713,C00062,start_learning,2026-09-01 05:16:48,748
B00007823,U000185,C00069,buy,2026-08-22 01:48:48,2349
B00007824,U000519,C00006,finish,2026-08-28 02:58:48,2415
B00007825,U000451,C00004,finish,2026-08-27 19:31:48,272
B00007826,U000028,C00004,favorite,2026-08-19 00:51:48,3556
B00007827,U000647,C00027,start_learning,2026-08-12 21:50:48,3296
B00007828,U000380,C00099,finish,2026-08-15 09:07:48,1533
B00007829,U000902,C00024,finish,2026-08-28 06:14:48,2971
B00007830,U000412,C00039,start_learning,2026-08-09 09:54:48,2562
B00007831,U000015,C00094,view,2026-08-30 07:34:48,893
B00007832,U000774,C00094,view,2026-08-26 16:26:48,3354
B00007833,U000874,C00092,start_learning,2026-08-29 04:58:48,1312
B00007834,U000847,C00050,view,2026-08-10 06:08:48,1803
B00007835,U000042,C00049,favorite,2026-08-13 03:12:48,2892
B00007836,U000864,C00044,favorite,2026-08-31 06:34:48,2141
B00007837,U000137,C00047,start_learning,2026-08-14 04:33:48,408
B00007838,U000428,C00097,start_learning,2026-08-21 23:15:48,822
B00007839,U000558,C00063,favorite,2026-08-17 20:38:48,1885
B00007840,U000203,C00075,favorite,2026-08-14 13:00:48,2983
B00007841,U000798,C00034,finish,2026-08-08 10:10:48,2808
B00007842,U000686,C00089,start_learning,2026-08-18 03:56:48,2773
B00007843,U000460,C00003,favorite,2026-08-03 10:39:48,2022
B00007844,U000820,C00036,buy,2026-08-04 19:06:48,3543
B00007845,U000693,C00090,start_learning,2026-08-29 00:42:48,594
B00007846,U000607,C00015,favorite,2026-08-18 09:33:48,2652
B00007847,U000111,C00020,view,2026-08-03 20:08:48,758
B00007848,U000334,C00092,favorite,2026-08-06 22:11:48,1652
B00007849,U000161,C00072,finish,2026-08-08 00:45:48,2497
B00007850,U000984,C00011,start_learning,2026-08-18 13:36:48,2797
B00007851,U000584,C00065,buy,2026-08-11 13:24:48,2102
B00007852,U000090,C00008,start_learning,2026-08-30 08:11:48,3092
B00007853,U000150,C00078,start_learning,2026-08-03 02:35:48,2968
B00007854,U000160,C00054,buy,2026-08-09 22:43:48,1714
B00007855,U000491,C00001,favorite,2026-08-10 21:40:48,3059
B00007856,U000321,C00085,finish,2026-08-02 16:42:48,2790
B00007857,U000055,C00097,view,2026-08-28 11:52:48,424
B00007858,U000303,C00082,finish,2026-08-21 17:44:48,242
B00007859,U000393,C00010,buy,2026-08-08 02:49:48,42
B00007860,U000399,C00004,start_learning,2026-08-05 22:51:48,1184
B00007861,U000814,C00020,start_learning,2026-08-23 18:02:48,1648
B00007862,U000749,C00075,start_learning,2026-08-19 15:08:48,2440
B00007863,U000306,C00033,view,2026-08-11 13:57:48,3025
B00007864,U000597,C00001,view,2026-08-19 10:39:48,3267
B00007865,U000457,C00018,buy,2026-08-13 12:31:48,2913
B00007866,U000184,C00054,start_learning,2026-08-19 21:05:48,2503
B00007867,U000068,C00081,view,2026-08-17 08:24:48,2290
B00007868,U000879,C00066,finish,2026-08-30 20:22:48,3320
B00007869,U000562,C00048,view,2026-08-25 05:46:48,1599
B00007870,U000962,C00028,view,2026-09-01 03:19:48,37
B00007871,U000409,C00064,finish,2026-08-28 04:01:48,176
B00007872,U000530,C00066,finish,2026-08-12 18:47:48,1195
B00007873,U000787,C00040,favorite,2026-08-09 03:13:48,1449
B00007874,U000151,C00048,finish,2026-08-12 07:07:48,278
B00007875,U000008,C00060,buy,2026-08-09 23:08:48,602
B00007876,U000802,C00075,finish,2026-08-21 01:43:48,2635
B00007877,U000696,C00044,buy,2026-08-05 10:45:48,1857
B00007878,U000491,C00088,finish,2026-08-08 18:46:48,28
B00007879,U000762,C00023,view,2026-08-19 12:48:48,650
B00007880,U000060,C00079,finish,2026-08-26 19:29:48,2569
B00007881,U000504,C00079,finish,2026-08-27 06:31:48,2354
B00007882,U000635,C00060,buy,2026-08-19 07:51:48,2158
B00007883,U000556,C00064,buy,2026-08-25 01:37:48,3294
B00007884,U000085,C00010,view,2026-08-09 19:38:48,1496
B00007885,U000730,C00078,favorite,2026-08-05 08:11:48,2838
B00007886,U000512,C00047,finish,2026-08-17 13:45:48,1253
B00007887,U000325,C00053,start_learning,2026-08-17 23:56:48,3399
B00007888,U000008,C00041,favorite,2026-08-11 08:27:48,2906
B00007889,U000715,C00092,view,2026-08-22 22:25:48,254
B00007890,U000956,C00029,buy,2026-08-13 01:43:48,2503
B00007891,U000464,C00066,buy,2026-08-27 13:00:48,558
B00007892,U000476,C00024,start_learning,2026-08-25 10:47:48,2846
B00007893,U000746,C00035,view,2026-08-06 10:03:48,1748
B00007894,U000540,C00001,favorite,2026-08-31 05:53:48,3588
B00007895,U000990,C00035,view,2026-08-07 22:50:48,2914
B00007896,U000948,C00008,finish,2026-08-25 00:56:48,2607
B00007897,U000374,C00025,finish,2026-09-01 08:03:48,190
B00007898,U000280,C00010,start_learning,2026-08-12 08:53:48,469
B00007899,U000506,C00089,buy,2026-08-30 23:49:48,741
B00007900,U000068,C00015,finish,2026-08-27 23:15:48,3506
B00007901,U000240,C00008,finish,2026-08-28 02:35:48,2616
B00007902,U000965,C00100,finish,2026-08-21 10:18:48,1827
B00007903,U000822,C00063,favorite,2026-08-05 08:54:48,2374
B00007904,U000046,C00036,view,2026-08-15 13:33:48,613
B00007905,U000916,C00015,start_learning,2026-08-25 01:30:48,2136
B00007906,U000284,C00055,start_learning,2026-08-13 04:13:48,2435
B00007907,U000437,C00036,finish,2026-08-20 00:39:48,1924
B00007908,U000585,C00100,view,2026-08-09 14:15:48,2128
B00007909,U000917,C00071,finish,2026-08-04 09:30:48,3072
B00007910,U000470,C00024,buy,2026-08-04 05:56:48,577
B00007911,U000881,C00065,favorite,2026-08-28 02:05:48,263
B00007912,U000400,C00078,favorite,2026-08-27 18:46:48,2742
B00007913,U000608,C00004,view,2026-08-22 11:28:48,2045
B00007914,U000429,C00069,view,2026-08-04 19:27:48,943
B00007915,U000816,C00082,view,2026-08-13 06:32:48,2189
B00007916,U000231,C00026,buy,2026-08-04 03:25:48,76
B00007917,U000880,C00070,view,2026-08-30 03:28:48,572
B00007918,U000472,C00016,buy,2026-08-10 00:27:48,3445
B00007919,U000412,C00026,start_learning,2026-08-31 17:55:48,1951
B00007920,U000117,C00075,start_learning,2026-08-22 20:28:48,1918
B00007921,U000847,C00096,view,2026-08-27 14:49:48,3267
B00007922,U000577,C00049,favorite,2026-08-17 00:51:48,240
B00007923,U000888,C00083,view,2026-08-04 09:17:48,3124
B00007924,U000759,C00046,buy,2026-08-06 19:56:48,1056
B00007925,U000724,C00077,view,2026-08-13 17:20:48,2119
B00007926,U000346,C00098,buy,2026-08-31 17:24:48,1462
B00007927,U000310,C00067,favorite,2026-08-15 02:18:48,214
B00007928,U000684,C00002,start_learning,2026-08-12 21:20:48,1351
B00007929,U000285,C00079,finish,2026-08-19 22:13:48,3038
B00007930,U000719,C00052,finish,2026-08-23 20:49:48,1647
B00007931,U000347,C00036,favorite,2026-08-17 17:03:48,2361
B00007932,U000310,C00011,finish,2026-08-13 07:25:48,2389
B00007933,U000611,C00009,view,2026-08-20 18:16:48,1293
B00007934,U000477,C00030,favorite,2026-08-22 04:40:48,3024
B00007935,U000619,C00020,start_learning,2026-08-06 15:01:48,657
B00007936,U000247,C00011,start_learning,2026-08-26 11:36:48,663
B00007937,U000518,C00058,start_learning,2026-08-22 00:40:48,1533
B00007938,U000500,C00091,finish,2026-08-28 19:35:48,641
B00007939,U000919,C00005,start_learning,2026-08-31 18:10:48,3176
B00007940,U000661,C00022,favorite,2026-08-28 21:32:48,514
B00007941,U000600,C00088,favorite,2026-08-03 15:12:48,1697
B00007942,U000412,C00031,favorite,2026-08-03 22:41:48,1125
B00007943,U000438,C00010,view,2026-08-25 00:49:48,3493
B00007944,U000003,C00044,finish,2026-08-12 07:24:48,997
B00007945,U000312,C00064,favorite,2026-08-12 22:45:48,954
B00007946,U000634,C00008,buy,2026-08-06 10:25:48,119
B00007947,U000468,C00053,finish,2026-08-03 00:26:48,2242
B00007948,U000933,C00094,view,2026-08-13 07:52:48,3440
B00007949,U000291,C00036,buy,2026-08-26 19:34:48,2705
B00007950,U000074,C00089,finish,2026-08-12 03:13:48,1846
B00007951,U000668,C00052,favorite,2026-08-04 15:55:48,46
B00007952,U000920,C00009,view,2026-08-16 21:53:48,1543
B00007953,U000684,C00098,view,2026-08-14 21:20:48,1563
B00007954,U000088,C00001,buy,2026-08-09 04:42:48,1495
B00007955,U000114,C00089,start_learning,2026-08-25 14:38:48,638
B00007956,U000510,C00059,start_learning,2026-08-28 00:09:48,1597
B00007957,U000509,C00035,buy,2026-08-18 08:50:48,408
B00007958,U000739,C00090,start_learning,2026-08-26 21:10:48,1505
B00007959,U000911,C00050,buy,2026-08-15 08:01:48,1346
B00007960,U000194,C00097,finish,2026-08-07 08:59:48,2681
B00007961,U000506,C00091,buy,2026-08-19 20:08:48,2875
B00007962,U000014,C00093,start_learning,2026-08-18 17:37:48,722
B00007963,U000246,C00089,start_learning,2026-08-16 18:09:48,750
B00007964,U000320,C00043,buy,2026-08-21 13:49:48,1937
B00007965,U000338,C00069,buy,2026-08-08 13:18:48,939
B00007966,U000544,C00030,buy,2026-08-09 18:06:48,2888
B00007967,U000116,C00076,start_learning,2026-08-09 13:27:48,2216
B00007968,U000339,C00082,start_learning,2026-08-30 06:59:48,2700
B00007969,U000641,C00012,start_learning,2026-08-21 11:38:48,3411
B00007970,U000300,C00001,view,2026-08-18 08:12:48,11
B00007971,U000761,C00044,favorite,2026-08-30 19:37:48,1720
B00007972,U000536,C00097,favorite,2026-08-12 17:06:48,1901
B00007973,U000099,C00063,start_learning,2026-08-29 00:45:48,3078
B00007974,U000472,C00020,favorite,2026-09-01 13:10:48,1231
B00007975,U000034,C00075,start_learning,2026-08-18 19:00:48,1197
B00007976,U000246,C00071,start_learning,2026-08-11 16:10:48,1581
B00007977,U000480,C00055,finish,2026-08-04 21:46:48,3387
B00007978,U000005,C00076,favorite,2026-08-09 17:48:48,791
B00007979,U000143,C00053,finish,2026-08-06 21:27:48,6
B00007980,U000035,C00038,finish,2026-08-24 15:24:48,3527
B00007981,U000566,C00042,start_learning,2026-08-18 21:59:48,2454
B00007982,U000017,C00012,buy,2026-08-07 09:03:48,2178
B00007983,U000187,C00083,buy,2026-08-18 20:54:48,634
B00007984,U000983,C00014,favorite,2026-08-07 11:20:48,1171
B00007985,U000969,C00005,view,2026-08-08 20:09:48,243
B00007986,U000943,C00040,view,2026-08-09 08:11:48,533
B00007987,U000102,C00051,buy,2026-08-27 11:11:48,2269
B00007988,U000005,C00089,view,2026-08-04 17:34:48,1787
B00007989,U000887,C00062,buy,2026-08-04 19:31:48,2268
B00007990,U000556,C00002,start_learning,2026-08-12 04:26:48,2769
B00007991,U000187,C00100,finish,2026-08-17 00:09:48,1202
B00007992,U000205,C00028,favorite,2026-08-15 05:14:48,552
B00007993,U000514,C00072,view,2026-08-26 07:29:48,251
B00007994,U000205,C00082,finish,2026-08-30 04:14:48,2681
B00007995,U000959,C00006,buy,2026-08-16 14:44:48,649
B00007996,U000163,C00032,buy,2026-08-05 23:15:48,633
B00007997,U000539,C00094,finish,2026-08-03 18:36:48,283
B00007998,U000094,C00085,view,2026-08-07 20:12:48,1555
B00007999,U000643,C00027,finish,2026-08-27 07:20:48,1904
B00008000,U000132,C00053,finish,2026-08-29 04:41:48,1192
B00008001,U000675,C00051,buy,2026-08-06 04:26:48,3448
B00008002,U000176,C00064,start_learning,2026-08-12 18:08:48,391
B00008003,U000644,C00089,favorite,2026-08-03 06:00:48,3387
B00008004,U000181,C00098,finish,2026-08-09 14:04:48,2954
B00008005,U000954,C00021,buy,2026-08-03 03:17:48,2199
B00008006,U000454,C00072,favorite,2026-09-01 09:03:48,1035
B00008007,U000647,C00033,start_learning,2026-08-11 06:50:48,109
B00008008,U000718,C00072,buy,2026-08-15 07:37:48,943
B00008009,U000065,C00049,buy,2026-08-17 20:20:48,1075
B00008010,U000942,C00100,finish,2026-08-20 06:33:48,20
B00008011,U000032,C00005,start_learning,2026-08-29 23:48:48,867
B00008012,U000375,C00086,start_learning,2026-08-22 07:29:48,1886
B00008013,U000818,C00042,view,2026-08-25 08:34:48,3264
B00008014,U000051,C00018,buy,2026-08-16 00:10:48,1867
B00008015,U000261,C00074,favorite,2026-08-05 16:23:48,2344
B00008016,U000187,C00047,favorite,2026-08-26 02:01:48,1961
B00008017,U000758,C00046,start_learning,2026-08-12 03:24:48,202
B00008018,U000386,C00008,start_learning,2026-08-26 15:43:48,1670
B00008019,U000201,C00053,finish,2026-08-04 09:24:48,2473
B00008020,U000618,C00052,buy,2026-08-27 06:39:48,2413
B00008021,U000896,C00071,view,2026-08-31 14:11:48,437
B00008022,U000262,C00005,view,2026-08-22 05:21:48,322
B00008023,U000154,C00018,favorite,2026-08-27 00:32:48,2235
B00008024,U000021,C00063,buy,2026-08-25 04:03:48,2330
B00008025,U000865,C00044,favorite,2026-08-14 16:14:48,1456
B00008026,U000124,C00078,start_learning,2026-08-13 22:33:48,3006
B00008027,U000861,C00097,favorite,2026-08-06 17:05:48,246
B00008028,U000926,C00051,favorite,2026-08-31 12:06:48,1576
B00008029,U000995,C00084,finish,2026-08-17 07:18:48,1743
B00008030,U000594,C00068,view,2026-08-27 23:37:48,2571
B00008031,U000236,C00034,finish,2026-08-19 23:52:48,3071
B00008032,U000210,C00072,favorite,2026-08-26 04:31:48,748
B00008033,U000422,C00064,favorite,2026-08-12 16:00:48,3097
B00008034,U000217,C00073,view,2026-08-29 05:16:48,743
B00008035,U000081,C00100,view,2026-08-31 12:09:48,1264
B00008036,U000612,C00082,start_learning,2026-08-17 04:14:48,1108
B00008037,U000408,C00054,finish,2026-08-24 10:54:48,588
B00008038,U000671,C00082,buy,2026-08-27 20:09:48,336
B00008039,U000997,C00048,finish,2026-08-19 23:43:48,641
B00008040,U000349,C00073,finish,2026-08-28 01:23:48,2659
B00008041,U000272,C00010,favorite,2026-08-07 07:41:48,153
B00008042,U000912,C00015,finish,2026-08-26 03:55:48,1340
B00008043,U000118,C00080,start_learning,2026-08-17 03:37:48,3079
B00008044,U000526,C00083,start_learning,2026-08-15 12:36:48,690
B00008045,U000177,C00019,favorite,2026-08-08 18:00:48,307
B00008046,U000515,C00019,view,2026-08-26 10:23:48,3383
B00008047,U000530,C00030,buy,2026-08-27 13:42:48,177
B00008048,U000165,C00008,view,2026-08-10 05:34:48,512
B00008049,U000655,C00094,buy,2026-08-14 22:57:48,2584
B00008050,U000178,C00049,buy,2026-08-29 22:37:48,312
B00008051,U000741,C00065,finish,2026-08-15 10:48:48,2206
B00008052,U000032,C00051,view,2026-08-22 22:27:48,2166
B00008053,U000092,C00061,start_learning,2026-08-29 07:59:48,3558
B00008054,U000606,C00013,view,2026-08-27 06:49:48,375
B00008055,U000381,C00053,start_learning,2026-09-01 05:45:48,1179
B00008056,U000220,C00091,buy,2026-08-05 06:30:48,675
B00008057,U000962,C00003,start_learning,2026-08-06 18:26:48,762
B00008058,U000589,C00064,view,2026-08-06 04:21:48,3382
B00008059,U000482,C00072,finish,2026-08-26 12:45:48,2673
B00008060,U000572,C00063,start_learning,2026-08-20 12:26:48,398
B00008061,U000899,C00065,finish,2026-08-03 07:56:48,1902
B00008062,U000674,C00025,view,2026-08-30 13:34:48,669
